accuracy,precision,recall,f1,balanced_accuracy,mcc,auc
0.8194444444444444,0.8200000000000001,0.8194444444444444,0.8193660442900564,0.8194444444444444,0.6394442031083626,0.8927710262345678
0.5208333333333334,0.5208373528844299,0.5208333333333333,0.5208102242585002,0.5208333333333333,0.04167068602390041,0.5256076388888888
0.8645833333333334,0.8646009163250542,0.8645833333333334,0.8645817006860133,0.8645833333333334,0.7291842494463961,0.9252266589506173
0.6354166666666666,0.6362114964831433,0.6354166666666667,0.6348840297984859,0.6354166666666667,0.27162700024427366,0.6782407407407407
0.8229166666666666,0.823056882327399,0.8229166666666667,0.8228974498100923,0.8229166666666667,0.6459735337763902,0.9118923611111112
0.5381944444444444,0.5383442265795206,0.5381944444444444,0.5377430216139893,0.5381944444444444,0.07653852446596271,0.5920862268518519
0.8472222222222222,0.8472892147404978,0.8472222222222222,0.8472148541114058,0.8472222222222222,0.6945114337316735,0.9293740354938271
0.9027777777777778,0.9030888030888031,0.9027777777777777,0.9027590198726606,0.9027777777777777,0.8058665208462562,0.9653260030864197
0.9340277777777778,0.9342162396873643,0.9340277777777778,0.934020618556701,0.9340277777777778,0.8682439970112771,0.9746817129629629
