accuracy,precision,recall,f1,balanced_accuracy,mcc,auc
0.8159722222222222,0.8172113289760349,0.8159722222222222,0.8157923319213642,0.8159722222222222,0.6331823387638733,0.8963879243827161
0.5347222222222222,0.5350535540408958,0.5347222222222222,0.5336201479189829,0.5347222222222222,0.06977498959044451,0.554615162037037
0.8472222222222222,0.848297213622291,0.8472222222222222,0.8471042471042471,0.8472222222222222,0.6955186050933215,0.9252507716049384
0.6111111111111112,0.6116495444853653,0.6111111111111112,0.6106416879918883,0.6111111111111112,0.22276000487357128,0.6716579861111112
0.8020833333333334,0.8032679738562092,0.8020833333333334,0.8018898664059955,0.8020833333333334,0.6053501480489778,0.8820891203703703
0.5520833333333334,0.5521462025010864,0.5520833333333333,0.5519482868823792,0.5520833333333333,0.1042295168737068,0.5954137731481481
0.8333333333333334,0.8339130434782609,0.8333333333333333,0.8332609639600521,0.8333333333333333,0.6672461249826392,0.9145688657407409
0.9201388888888888,0.9203213200173687,0.9201388888888888,0.920130222463375,0.9201388888888888,0.8404601891069162,0.9611545138888888
0.9270833333333334,0.9271039305522064,0.9270833333333334,0.9270824542155456,0.9270833333333334,0.854187263637207,0.9692081404320987
