accuracy,precision,recall,f1,balanced_accuracy,mcc,auc
0.5729166666666666,0.5729483282674772,0.5729166666666667,0.5728703201302224,0.5729166666666667,0.14586499149789456,0.6079764660493827
0.5034722222222222,0.5034926024739268,0.5034722222222222,0.5027468215350808,0.5034722222222222,0.0069647948780582995,0.4892457561728395
0.6979166666666666,0.6979262117193151,0.6979166666666666,0.6979130246072605,0.6979166666666666,0.3958428782709008,0.7833478009259259
0.5069444444444444,0.506993006993007,0.5069444444444444,0.5060869565217391,0.5069444444444444,0.013937366833451514,0.4925009645061728
0.4895833333333333,0.48955866002803694,0.4895833333333333,0.48928162132818626,0.4895833333333333,-0.020857992045379824,0.505907600308642
0.5208333333333334,0.5208695652173914,0.5208333333333333,0.5206252713851498,0.5208333333333333,0.04170288281141495,0.5652488425925926
0.53125,0.5312635692574903,0.53125,0.5311991318502441,0.53125,0.06251356778481196,0.5141059027777778
0.6909722222222222,0.6917211328976035,0.6909722222222222,0.6906701422830455,0.6909722222222222,0.38269262232981355,0.7631655092592593
0.7777777777777778,0.7782608695652173,0.7777777777777778,0.7776812852800694,0.7777777777777778,0.5560384374855327,0.8390480324074073
