,accuracy,precision,recall,f1,auc
0,0.6527777777777778,0.6527777777777778,0.6527777777777778,0.6527777777777778,0.7197337962962962
1,0.4852941176470588,0.485178727114211,0.4852941176470588,0.48429035752979416,0.48945501730103813
2,0.5444444444444444,0.5445820433436532,0.5444444444444445,0.5440926640926641,0.5677700617283951
3,0.8837837837837837,0.8838286432307647,0.8837837837837839,0.8837803880317905,0.9531081081081081
4,0.822972972972973,0.8233721687108264,0.8229729729729729,0.8229183221264416,0.8985317750182615
5,0.7180555555555556,0.7191122310525295,0.7180555555555556,0.7177152237941191,0.7918711419753086
6,0.7430555555555556,0.7432826944909985,0.7430555555555556,0.7429955680241722,0.8344791666666667
7,0.7263157894736842,0.7263722257626555,0.7263157894736842,0.7262987305302961,0.7995394736842106
8,0.75,0.7519910403185665,0.75,0.749505195447798,0.8198032407407407
