,accuracy,precision,recall,f1,auc
0,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5834297839506173
1,0.4602941176470588,0.45751219557349276,0.46029411764705885,0.4513126853710499,0.4820977508650519
2,0.5263888888888889,0.5263890925084298,0.5263888888888889,0.5263879752854461,0.5292862654320989
3,0.8216216216216217,0.8217720482913853,0.8216216216216217,0.8216007714561234,0.89418188458729
4,0.6378378378378379,0.6378539493293591,0.6378378378378378,0.6378272557269753,0.6946457268078889
5,0.4638888888888889,0.4629265819576032,0.4638888888888889,0.46038723506706325,0.47303240740740743
6,0.5027777777777778,0.5027785495971103,0.5027777777777778,0.5027432460587541,0.48194444444444445
7,0.7552631578947369,0.7557165057165057,0.7552631578947369,0.7551546391752577,0.8465893351800554
8,0.6722222222222223,0.6731252520865005,0.6722222222222223,0.6717942378564641,0.7274652777777777
